date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:45:28	52209/52209	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:45:48%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2708/Voy-con-Vos.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2708/Voy-con-Vos.html	(from http://club.lagaceta.com/que-es-el-club/)
20:45:29	54809/54809	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:45:49%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/588/Don-Torcuato.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/588/Don-Torcuato.html	(from http://club.lagaceta.com/que-es-el-club/)
20:45:29	1321/1321	---M--	200	added ('OK')	image/jpeg	etag:%22c0ba82f9d07ed01:0%22	http://club.lagaceta.com/Img/Beneficios/90x34/2708.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/90x34/2708.jpg	(from http://club.lagaceta.com/que-es-el-club/)
20:45:30	1297/1297	---M--	200	added ('OK')	image/jpeg	etag:%22b084bef0e9fad01:0%22	http://club.lagaceta.com/Img/Beneficios/90x34/588.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/90x34/588.jpg	(from http://club.lagaceta.com/que-es-el-club/)
20:45:31	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Oct%202015%2001:45:50%20GMT	http://club.lagaceta.com/obtene-tu-tarjeta/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/obtene-tu-tarjeta/expressInstall.d2.delayed	(from http://club.lagaceta.com/obtene-tu-tarjeta/)
20:45:31	156417/156417	---M--	200	added ('OK')	image/png	etag:%22d7103e543448ce1:0%22	http://club.lagaceta.com/img/backgrounds/bg_obtene-tu-tarjeta.png	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/img/backgrounds/bg_obtene-tu-tarjeta.png	(from http://club.lagaceta.com/css/estilo.css)
20:45:32	31890/31890	---MCZ	200	added ('OK')	text/css	etag:W/%2254499a48-7c92%22	http://code.jquery.com/ui/1.10.1/themes/smoothness/jquery-ui.css	C:/My%20Web%20Sites/La%20gaceta/code.jquery.com/ui/1.10.1/themes/smoothness/jquery-ui.css	(from http://club.lagaceta.com/preguntas-frecuentes/)
20:45:33	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Oct%202015%2001:45:52%20GMT	http://club.lagaceta.com/preguntas-frecuentes/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/preguntas-frecuentes/expressInstall.d6.delayed	(from http://club.lagaceta.com/preguntas-frecuentes/)
20:45:55	434373/434373	---MCZ	200	added ('OK')	application/javascript	etag:W/%2254499a48-6a0c5%22	http://code.jquery.com/ui/1.10.1/jquery-ui.js	C:/My%20Web%20Sites/La%20gaceta/code.jquery.com/ui/1.10.1/jquery-ui.js	(from http://club.lagaceta.com/preguntas-frecuentes/)
20:45:56	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Oct%202015%2001:46:15%20GMT	http://club.lagaceta.com/consultas/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/consultas/expressInstall.d8.delayed	(from http://club.lagaceta.com/consultas/)
20:46:12	96529/96529	---M--	200	added ('OK')	image/jpeg	etag:%228036d96146b4d01:0%22	http://club.lagaceta.com/img/Consultas/header.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/img/Consultas/header.jpg	(from http://club.lagaceta.com/consultas/)
20:46:19	306799/306799	---M--	200	added ('OK')	application/x-shockwave-flash	etag:%22406e3369e43fd01:0%22	http://club.lagaceta.com/img/banners/animacion.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/img/banners/animacion.swf	(from http://club.lagaceta.com/obtene-tu-tarjeta/)
20:46:21	127587/127587	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:46:41%20GMT	http://club.lagaceta.com/Beneficios/Resultados/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/Resultados/expressInstall.html	(from http://club.lagaceta.com/Beneficios/Resultados/Supermercados)
20:46:23	919179/919179	---M--	200	added ('OK')	audio/mpeg	etag:%22e09e4b2d52d6ce1:0%22	http://club.lagaceta.com/Img/Club%20La%20Gaceta%20-%20Master%20DUO.mp3	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Club%20La%20Gaceta%20-%20Master%20DUO.mp3	(from http://club.lagaceta.com/)
20:46:24	57948/57948	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:46:42%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2681/Carrefour.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2681/Carrefour.html	(from http://club.lagaceta.com/Beneficios/Resultados/Supermercados)
20:46:25	3923/3923	---M--	200	added ('OK')	image/jpeg	etag:%22e8ffc5e6a96cd01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2681.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2681.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Supermercados)
20:46:26	77554/77554	---M--	200	added ('OK')	image/jpeg	etag:%22b0731bf836c9d01:0%22	http://club.lagaceta.com/Img/Consultas/img.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Consultas/img.jpg	(from http://club.lagaceta.com/consultas/StatusTarjeta)
20:46:26	3600/3600	---M--	200	added ('OK')	image/jpeg	etag:%22e85def83856cd01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2680.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2680.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Supermercados)
20:46:26	57947/57947	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:46:46%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2680/Carrefour.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2680/Carrefour.html	(from http://club.lagaceta.com/Beneficios/Resultados/Supermercados)
20:46:27	52933/52933	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:46:47%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2257/El-Parador.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2257/El-Parador.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:27	4080/4080	---M--	200	added ('OK')	image/jpeg	etag:%22d0ce1cff933cf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2257.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2257.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:29	4590/4590	---M--	200	added ('OK')	image/jpeg	etag:%22484010b6c97ed01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2221.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2221.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:29	52754/52754	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:46:49%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2221/El-Quebracho.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2221/El-Quebracho.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:30	54727/54727	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:46:50%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2191/Estaci%c3%b3n-El-Bajo---Bar.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2191/Estaci%c3%b3n-El-Bajo---Bar.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:31	55573/55573	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:46:51%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2292/Mostaza.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2292/Mostaza.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:31	6385/6385	---M--	200	added ('OK')	image/jpeg	etag:%22a0cb9e3f43f7ce1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2191.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2191.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:32	6688/6688	---M--	200	added ('OK')	image/jpeg	etag:%22387b17294f9ad01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2292.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2292.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:32	5252/5252	---M--	200	added ('OK')	image/jpeg	etag:%229092af23e44cf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/1379.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/1379.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:33	55670/55670	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:46:52%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/1382/Burger-King.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/1382/Burger-King.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:34	55404/55404	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:46:55%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/1384/Burger-King.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/1384/Burger-King.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:35	6218/6218	---M--	200	added ('OK')	image/jpeg	etag:%223adef13d36c4ce1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/1382.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/1382.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:35	5952/5952	---M--	200	added ('OK')	image/jpeg	etag:%229dc8f23d36c4ce1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/1384.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/1384.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:37	52587/52587	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:46:58%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/732/Freddo.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/732/Freddo.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:37	53341/53341	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:46:56%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2761/El-Mercado-Restaurant-.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2761/El-Mercado-Restaurant-.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:38	8261/8261	---M--	200	added ('OK')	image/jpeg	etag:%22304ecd79aaed01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2761.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2761.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:38	4361/4361	---M--	200	added ('OK')	image/jpeg	etag:%221039a67b1b8cf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/732.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/732.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:39	52910/52910	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:46:59%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2414/Freddo.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2414/Freddo.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:40	4709/4709	---M--	200	added ('OK')	image/jpeg	etag:%22a0875d45db46d01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2414.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2414.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:40	52378/52378	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:00%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2408/Lobby-Bar.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2408/Lobby-Bar.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:41	5786/5786	---M--	200	added ('OK')	image/jpeg	etag:%220ca6961f8cf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2408.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2408.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:43	56544/56544	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:01%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2288/Mora-Bistr%c3%b3-Argentino.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2288/Mora-Bistr%c3%b3-Argentino.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:43	54035/54035	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:02%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2812/Alla-Nonna-Petruccia.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2812/Alla-Nonna-Petruccia.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:43	6966/6966	---M--	200	added ('OK')	image/jpeg	etag:%22b0f66a484b79d01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2288.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2288.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:45	53823/53823	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:05%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2505/Alto-Ahi.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2505/Alto-Ahi.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:46	53052/53052	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:04%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2792/Alles-Klar.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2792/Alles-Klar.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:46	5220/5220	---M--	200	added ('OK')	image/jpeg	etag:%229022c0ca72eccf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2505.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2505.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:47	9862/9862	---M--	200	added ('OK')	image/jpeg	etag:%2280a3c4a3aec0d01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2792.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2792.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:47	53062/53062	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:07%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2745/Beckett%c2%b4s.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2745/Beckett%c2%b4s.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:48	53609/53609	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:09%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2806/Bellagio.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2806/Bellagio.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:49	7106/7106	---M--	200	added ('OK')	image/jpeg	etag:%22b02c6895609dd01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2745.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2745.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:49	3793/3793	---M--	200	added ('OK')	image/jpeg	etag:%22e07154bbfbcad01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2806.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2806.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:49	54063/54063	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:09%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2500/Don-Torcuato.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2500/Don-Torcuato.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:51	53847/53847	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:10%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2596/Don-Torcuato.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2596/Don-Torcuato.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:51	3996/3996	---M--	200	added ('OK')	image/jpeg	etag:%22f0a39ea2e9fad01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2500.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2500.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:51	3996/3996	---M--	200	added ('OK')	image/jpeg	etag:%22f028daeeafad01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2596.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2596.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia)
20:46:52	129233/129233	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:11%20GMT	http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/expressInstall.swf	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/Resultados/Gastronomia/expressInstall.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Heladerias)
20:46:52	52625/52625	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:13%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/1069/Freddo.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/1069/Freddo.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Heladerias)
20:46:53	4743/4743	---M--	200	added ('OK')	image/jpeg	etag:%22801b6d1a2749cf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/1069.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/1069.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Heladerias)
20:46:53	52932/52932	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:14%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2200/El-Puesto---Cocina-de-Campo.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2200/El-Puesto---Cocina-de-Campo.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:46:54	52546/52546	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:15%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2397/Lobby-Bar.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2397/Lobby-Bar.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:46:55	5406/5406	---M--	200	added ('OK')	image/jpeg	etag:%22d0fd053a6fdce1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2200.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2200.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:46:59	4639/4639	---M--	200	added ('OK')	image/jpeg	etag:%22908ab7f96395cf1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2397.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2397.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:46:59	53628/53628	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:19%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/1847/Praga.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/1847/Praga.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:46:59	3780/3780	---M--	200	added ('OK')	image/jpeg	etag:%22c55f4a3e36c4ce1:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/1847.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/1847.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:47:00	5439/5439	---M--	200	added ('OK')	image/jpeg	etag:%22d8b45d25519ad01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/756.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/756.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:47:01	4350/4350	---M--	200	added ('OK')	image/jpeg	etag:%22187f8c80df9fd01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2746.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2746.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:47:01	53594/53594	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:21%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2746/Aureliano-Buend%c3%ada.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2746/Aureliano-Buend%c3%ada.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:47:03	52488/52488	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:23%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2803/Callate-guey.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2803/Callate-guey.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:47:03	53570/53570	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:20%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/756/Tennessee.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/756/Tennessee.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:47:03	52975/52975	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:24%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/166/Chento-Bar.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/166/Chento-Bar.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:47:05	53055/53055	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:25%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2769/La-Marina-Restobar.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2769/La-Marina-Restobar.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:47:05	5751/5751	---M--	200	added ('OK')	image/jpeg	etag:%2250b497db53c6d01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2803.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2803.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:47:05	5616/5616	---M--	200	added ('OK')	image/jpeg	etag:%22604dbcfacdebd01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/166.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/166.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:47:05	3574/3574	---M--	200	added ('OK')	image/jpeg	etag:%2238284ece98aed01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2769.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2769.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:47:07	52370/52370	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:27%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2673/Nappo.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2673/Nappo.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:47:07	4019/4019	---M--	200	added ('OK')	image/jpeg	etag:%22f0666af4f63d01:0%22	http://club.lagaceta.com/Img/Beneficios/232x89/2673.jpg	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Img/Beneficios/232x89/2673.jpg	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
20:47:09	53884/53884	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Oct%202015%2001:47:28%20GMT	http://club.lagaceta.com/Beneficios/UnBeneficio/2603/Paladares-Resto-Bar-.html	C:/My%20Web%20Sites/La%20gaceta/club.lagaceta.com/Beneficios/UnBeneficio/2603/Paladares-Resto-Bar-.html	(from http://club.lagaceta.com/Beneficios/Resultados/Gastronomia/Bares)
